mp_id,full_name,club,mandate_status,district_number,category,count,url
421,Monika Wielichowska,KO,aktywny,2,"Zapytania, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=421&Typ=ZAP&Czyb=N
421,Monika Wielichowska,KO,aktywny,2,Pytania w sprawach bieżących:,26,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=421&Typ=PYT&Czyb=T
421,Monika Wielichowska,KO,aktywny,2,Oświadczenia:,16,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=421&view=8
422,Ryszard Wilk,Konfederacja,aktywny,14,"Interpelacje, którym nadano bieg:",20,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=422&Typ=INT&Czyb=T
422,Ryszard Wilk,Konfederacja,aktywny,14,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=422&Typ=ZAP&Czyb=T
422,Ryszard Wilk,Konfederacja,aktywny,14,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=422&view=8
423,Teresa Wilk,PiS,aktywny,34,"Interpelacje, którym nadano bieg:",17,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=423&Typ=INT&Czyb=T
423,Teresa Wilk,PiS,aktywny,34,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=423&Typ=INT&Czyb=N
423,Teresa Wilk,PiS,aktywny,34,Pytania w sprawach bieżących:,1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=423&Typ=PYT&Czyb=T
424,Przemysław Wipler,Konfederacja,aktywny,5,"Interpelacje, którym nadano bieg:",103,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=424&Typ=INT&Czyb=T
424,Przemysław Wipler,Konfederacja,aktywny,5,"Zapytania, którym nadano bieg:",12,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=424&Typ=ZAP&Czyb=T
424,Przemysław Wipler,Konfederacja,aktywny,5,Pytania w sprawach bieżących:,22,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=424&Typ=PYT&Czyb=T
424,Przemysław Wipler,Konfederacja,aktywny,5,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=424&view=8
425,Aleksandra Karolina Uznańska-Wiśniewska,KO,aktywny,9,"Interpelacje, którym nadano bieg:",15,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=425&Typ=INT&Czyb=T
425,Aleksandra Karolina Uznańska-Wiśniewska,KO,aktywny,9,Pytania w sprawach bieżących:,12,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=425&Typ=PYT&Czyb=T
425,Aleksandra Karolina Uznańska-Wiśniewska,KO,aktywny,9,Oświadczenia:,2,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=425&view=8
426,Adrian Witczak,KO,aktywny,10,"Interpelacje, którym nadano bieg:",31,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=426&Typ=INT&Czyb=T
426,Adrian Witczak,KO,aktywny,10,Pytania w sprawach bieżących:,23,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=426&Typ=PYT&Czyb=T
426,Adrian Witczak,KO,aktywny,10,Oświadczenia:,4,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=426&view=8
427,Mariusz Witczak,KO,aktywny,36,"Interpelacje, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=427&Typ=INT&Czyb=T
427,Mariusz Witczak,KO,aktywny,36,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=427&Typ=ZAP&Czyb=T
428,Elżbieta Witek,PiS,aktywny,1,"Interpelacje, którym nadano bieg:",10,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=428&Typ=INT&Czyb=T
428,Elżbieta Witek,PiS,aktywny,1,Pytania w sprawach bieżących:,16,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=428&Typ=PYT&Czyb=T
429,Przemysław Witek,KO,aktywny,28,"Interpelacje, którym nadano bieg:",15,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=429&Typ=INT&Czyb=T
429,Przemysław Witek,KO,aktywny,28,Pytania w sprawach bieżących:,17,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=429&Typ=PYT&Czyb=T
429,Przemysław Witek,KO,aktywny,28,Oświadczenia:,4,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=429&view=8
430,Kamil Wnuk,Polska2050-TD,aktywny,32,"Interpelacje, którym nadano bieg:",140,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=430&Typ=INT&Czyb=T
430,Kamil Wnuk,Polska2050-TD,aktywny,32,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=430&Typ=INT&Czyb=N
430,Kamil Wnuk,Polska2050-TD,aktywny,32,"Zapytania, którym nadano bieg:",12,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=430&Typ=ZAP&Czyb=T
430,Kamil Wnuk,Polska2050-TD,aktywny,32,Pytania w sprawach bieżących:,37,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=430&Typ=PYT&Czyb=T
430,Kamil Wnuk,Polska2050-TD,aktywny,32,Oświadczenia:,5,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=430&view=8
431,Anna Wojciechowska,KO,aktywny,35,"Interpelacje, którym nadano bieg:",118,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=431&Typ=INT&Czyb=T
431,Anna Wojciechowska,KO,aktywny,35,Pytania w sprawach bieżących:,15,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=431&Typ=PYT&Czyb=T
431,Anna Wojciechowska,KO,aktywny,35,Oświadczenia:,8,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=431&view=8
432,Agnieszka Wojciechowska van Heukelom,PiS,aktywny,9,"Interpelacje, którym nadano bieg:",26,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=432&Typ=INT&Czyb=T
432,Agnieszka Wojciechowska van Heukelom,PiS,aktywny,9,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=432&Typ=INT&Czyb=N
432,Agnieszka Wojciechowska van Heukelom,PiS,aktywny,9,"Zapytania, którym nadano bieg:",13,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=432&Typ=ZAP&Czyb=T
432,Agnieszka Wojciechowska van Heukelom,PiS,aktywny,9,Pytania w sprawach bieżących:,4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=432&Typ=PYT&Czyb=T
432,Agnieszka Wojciechowska van Heukelom,PiS,aktywny,9,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=432&view=8
433,Agata Wojtyszek,PiS,aktywny,33,"Interpelacje, którym nadano bieg:",30,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=433&Typ=INT&Czyb=T
433,Agata Wojtyszek,PiS,aktywny,33,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=433&Typ=INT&Czyb=N
433,Agata Wojtyszek,PiS,aktywny,33,Pytania w sprawach bieżących:,2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=433&Typ=PYT&Czyb=T
433,Agata Wojtyszek,PiS,aktywny,33,Oświadczenia:,25,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=433&view=8
434,Bogusław Wołoszański,KO,aktywny,10,"Interpelacje, którym nadano bieg:",26,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=434&Typ=INT&Czyb=T
434,Bogusław Wołoszański,KO,aktywny,10,Pytania w sprawach bieżących:,11,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=434&Typ=PYT&Czyb=T
435,Michał Woś,PiS,aktywny,30,"Interpelacje, którym nadano bieg:",601,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=435&Typ=INT&Czyb=T
435,Michał Woś,PiS,aktywny,30,"Zapytania, którym nadano bieg:",92,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=435&Typ=ZAP&Czyb=T
435,Michał Woś,PiS,aktywny,30,"Zapytania, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=435&Typ=ZAP&Czyb=N
435,Michał Woś,PiS,aktywny,30,Pytania w sprawach bieżących:,2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=435&Typ=PYT&Czyb=T
435,Michał Woś,PiS,aktywny,30,Oświadczenia:,13,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=435&view=8
436,Grzegorz Woźniak,PiS,aktywny,18,"Interpelacje, którym nadano bieg:",13,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=436&Typ=INT&Czyb=T
436,Grzegorz Woźniak,PiS,aktywny,18,Oświadczenia:,3,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=436&view=8
437,Tadeusz Woźniak,PiS,aktywny,11,"Interpelacje, którym nadano bieg:",174,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=437&Typ=INT&Czyb=T
437,Tadeusz Woźniak,PiS,aktywny,11,"Zapytania, którym nadano bieg:",8,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=437&Typ=ZAP&Czyb=T
437,Tadeusz Woźniak,PiS,aktywny,11,Oświadczenia:,7,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=437&view=8
438,Michał Wójcik,PiS,aktywny,31,"Interpelacje, którym nadano bieg:",18,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=438&Typ=INT&Czyb=T
438,Michał Wójcik,PiS,aktywny,31,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=438&Typ=INT&Czyb=N
438,Michał Wójcik,PiS,aktywny,31,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=438&Typ=ZAP&Czyb=T
438,Michał Wójcik,PiS,aktywny,31,Pytania w sprawach bieżących:,5,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=438&Typ=PYT&Czyb=T
438,Michał Wójcik,PiS,aktywny,31,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=438&view=8
439,Maciej Wróbel,KO,aktywny,35,"Interpelacje, którym nadano bieg:",23,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=439&Typ=INT&Czyb=T
439,Maciej Wróbel,KO,aktywny,35,"Zapytania, którym nadano bieg:",3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=439&Typ=ZAP&Czyb=T
439,Maciej Wróbel,KO,aktywny,35,Pytania w sprawach bieżących:,1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=439&Typ=PYT&Czyb=T
439,Maciej Wróbel,KO,aktywny,35,Oświadczenia:,2,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=439&view=8
440,Bartłomiej Wróblewski,PiS,aktywny,39,"Interpelacje, którym nadano bieg:",15,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=440&Typ=INT&Czyb=T
441,Paweł Zalewski,Polska2050-TD,aktywny,20,"Interpelacje, którym nadano bieg:",27,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=441&Typ=INT&Czyb=T
442,Adrian Zandberg,Razem,aktywny,19,"Interpelacje, którym nadano bieg:",61,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=442&Typ=INT&Czyb=T
442,Adrian Zandberg,Razem,aktywny,19,"Zapytania, którym nadano bieg:",8,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=442&Typ=ZAP&Czyb=T
442,Adrian Zandberg,Razem,aktywny,19,Pytania w sprawach bieżących:,3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=442&Typ=PYT&Czyb=T
442,Adrian Zandberg,Razem,aktywny,19,Oświadczenia:,2,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=442&view=8
443,Andrzej Tomasz Zapałowski,Konfederacja,aktywny,22,"Interpelacje, którym nadano bieg:",62,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=443&Typ=INT&Czyb=T
443,Andrzej Tomasz Zapałowski,Konfederacja,aktywny,22,"Zapytania, którym nadano bieg:",9,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=443&Typ=ZAP&Czyb=T
443,Andrzej Tomasz Zapałowski,Konfederacja,aktywny,22,Pytania w sprawach bieżących:,3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=443&Typ=PYT&Czyb=T
443,Andrzej Tomasz Zapałowski,Konfederacja,aktywny,22,Oświadczenia:,57,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=443&view=8
444,Bartosz Zawieja,KO,aktywny,39,"Interpelacje, którym nadano bieg:",75,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=444&Typ=INT&Czyb=T
444,Bartosz Zawieja,KO,aktywny,39,"Zapytania, którym nadano bieg:",13,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=444&Typ=ZAP&Czyb=T
444,Bartosz Zawieja,KO,aktywny,39,Pytania w sprawach bieżących:,9,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=444&Typ=PYT&Czyb=T
444,Bartosz Zawieja,KO,aktywny,39,Oświadczenia:,30,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=444&view=8
445,Marcelina Zawisza,Razem,aktywny,21,"Interpelacje, którym nadano bieg:",143,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=445&Typ=INT&Czyb=T
445,Marcelina Zawisza,Razem,aktywny,21,"Zapytania, którym nadano bieg:",4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=445&Typ=ZAP&Czyb=T
445,Marcelina Zawisza,Razem,aktywny,21,Pytania w sprawach bieżących:,9,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=445&Typ=PYT&Czyb=T
445,Marcelina Zawisza,Razem,aktywny,21,Oświadczenia:,4,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=445&view=8
446,Sławomir Zawiślak,Konfederacja_KP,aktywny,7,"Interpelacje, którym nadano bieg:",9,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=446&Typ=INT&Czyb=T
446,Sławomir Zawiślak,Konfederacja_KP,aktywny,7,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=446&Typ=ZAP&Czyb=T
446,Sławomir Zawiślak,Konfederacja_KP,aktywny,7,Pytania w sprawach bieżących:,3,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=446&Typ=PYT&Czyb=T
447,Bogdan Andrzej Zdrojewski,KO,wygasl,3,"Interpelacje, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=447&Typ=INT&Czyb=T
447,Bogdan Andrzej Zdrojewski,KO,wygasl,3,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=447&Typ=ZAP&Czyb=T
447,Bogdan Andrzej Zdrojewski,KO,wygasl,3,Pytania w sprawach bieżących:,1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=447&Typ=PYT&Czyb=T
448,Witold Zembaczyński,KO,aktywny,21,"Interpelacje, którym nadano bieg:",21,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=448&Typ=INT&Czyb=T
448,Witold Zembaczyński,KO,aktywny,21,Pytania w sprawach bieżących:,13,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=448&Typ=PYT&Czyb=T
449,Piotr Zgorzelski,PSL-TD,aktywny,16,Pytania w sprawach bieżących:,32,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=449&Typ=PYT&Czyb=T
450,Zbigniew Ziejewski,PSL-TD,aktywny,34,"Interpelacje, którym nadano bieg:",4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=450&Typ=INT&Czyb=T
450,Zbigniew Ziejewski,PSL-TD,aktywny,34,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=450&Typ=ZAP&Czyb=T
451,Urszula Sara Zielińska,KO,aktywny,19,"Interpelacje, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=451&Typ=INT&Czyb=T
451,Urszula Sara Zielińska,KO,aktywny,19,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=451&view=8
452,Jarosław Zieliński,PiS,aktywny,24,"Interpelacje, którym nadano bieg:",29,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=452&Typ=INT&Czyb=T
452,Jarosław Zieliński,PiS,aktywny,24,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=452&Typ=ZAP&Czyb=T
452,Jarosław Zieliński,PiS,aktywny,24,Pytania w sprawach bieżących:,14,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=452&Typ=PYT&Czyb=T
452,Jarosław Zieliński,PiS,aktywny,24,Oświadczenia:,4,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=452&view=8
453,Tomasz Zieliński,PiS,aktywny,7,"Interpelacje, którym nadano bieg:",11,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=453&Typ=INT&Czyb=T
453,Tomasz Zieliński,PiS,aktywny,7,Pytania w sprawach bieżących:,2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=453&Typ=PYT&Czyb=T
453,Tomasz Zieliński,PiS,aktywny,7,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=453&view=8
454,Jolanta Zięba-Gzik,PSL-TD,aktywny,11,"Interpelacje, którym nadano bieg:",12,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=454&Typ=INT&Czyb=T
454,Jolanta Zięba-Gzik,PSL-TD,aktywny,11,Pytania w sprawach bieżących:,38,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=454&Typ=PYT&Czyb=T
454,Jolanta Zięba-Gzik,PSL-TD,aktywny,11,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=454&view=8
455,Tomasz Zimoch,niez.,aktywny,3,"Interpelacje, którym nadano bieg:",44,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=455&Typ=INT&Czyb=T
455,Tomasz Zimoch,niez.,aktywny,3,"Interpelacje, którym nie nadano biegu:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=455&Typ=INT&Czyb=N
455,Tomasz Zimoch,niez.,aktywny,3,"Zapytania, którym nadano bieg:",4,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=455&Typ=ZAP&Czyb=T
455,Tomasz Zimoch,niez.,aktywny,3,Pytania w sprawach bieżących:,34,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=455&Typ=PYT&Czyb=T
456,Zbigniew Ziobro,PiS,aktywny,23,Pytania w sprawach bieżących:,1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=456&Typ=PYT&Czyb=T
457,Wojciech Michał Zubowski,PiS,aktywny,1,"Interpelacje, którym nadano bieg:",96,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=457&Typ=INT&Czyb=T
457,Wojciech Michał Zubowski,PiS,aktywny,1,"Zapytania, którym nadano bieg:",2,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=457&Typ=ZAP&Czyb=T
457,Wojciech Michał Zubowski,PiS,aktywny,1,Pytania w sprawach bieżących:,6,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=457&Typ=PYT&Czyb=T
457,Wojciech Michał Zubowski,PiS,aktywny,1,Oświadczenia:,1,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=457&view=8
458,Ireneusz Zyska,PiS,aktywny,2,"Interpelacje, którym nadano bieg:",12,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=458&Typ=INT&Czyb=T
458,Ireneusz Zyska,PiS,aktywny,2,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=458&Typ=ZAP&Czyb=T
458,Ireneusz Zyska,PiS,aktywny,2,Pytania w sprawach bieżących:,14,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=458&Typ=PYT&Czyb=T
458,Ireneusz Zyska,PiS,aktywny,2,Oświadczenia:,7,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=458&view=8
460,Anna Maria Żukowska,Lewica,aktywny,19,"Interpelacje, którym nadano bieg:",19,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=460&Typ=INT&Czyb=T
460,Anna Maria Żukowska,Lewica,aktywny,19,Pytania w sprawach bieżących:,38,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=460&Typ=PYT&Czyb=T
461,Anna Baluch,PiS,aktywny,6,"Interpelacje, którym nadano bieg:",81,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=461&Typ=INT&Czyb=T
461,Anna Baluch,PiS,aktywny,6,"Zapytania, którym nadano bieg:",1,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=461&Typ=ZAP&Czyb=T
461,Anna Baluch,PiS,aktywny,6,Pytania w sprawach bieżących:,25,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=461&Typ=PYT&Czyb=T
461,Anna Baluch,PiS,aktywny,6,Oświadczenia:,41,https://www.sejm.gov.pl/sejm10.nsf/interpelacje.xsp?symbol=OSWIADCZENIA&id=461&view=8
462,Magdalena Łośko,KO,aktywny,4,"Interpelacje, którym nadano bieg:",43,https://www.sejm.gov.pl/sejm10.nsf/agent.xsp?symbol=POSELIZL&NrKadencji=10&Nrl=462&Typ=INT&Czyb=T
